game,noise,discount,delta,mean,lower,upper
0,10,0.25,0.1,0.31,0.2177689929661693,0.4022310070338307
0,10,0.25,0.12,0.28,0.1904600552324887,0.36953994476751134
0,10,0.25,0.14,0.31,0.2177689929661693,0.4022310070338307
0,10,0.25,0.16,0.33,0.23622956524684957,0.42377043475315046
0,10,0.25,0.18,0.34,0.2455323776939951,0.43446762230600494
0,10,0.25,0.2,0.28,0.1904600552324887,0.36953994476751134
0,50,0.25,0.02,0.16,0.08689094124086957,0.23310905875913043
0,50,0.25,0.04,0.16,0.08689094124086957,0.23310905875913043
0,50,0.25,0.06,0.17,0.09509081618970464,0.2449091838102954
0,50,0.25,0.08,0.22,0.1373904607296007,0.3026095392703993
0,50,0.25,0.1,0.12,0.05519574573097301,0.18480425426902697
0,50,0.25,0.12,0.16,0.08689094124086956,0.23310905875913046
0,50,0.25,0.14,0.22,0.1373904607296007,0.3026095392703993
0,50,0.25,0.16,0.09,0.03292925929805492,0.14707074070194506
0,50,0.25,0.18,0.17,0.09509081618970464,0.2449091838102954
0,50,0.25,0.2,0.16,0.08689094124086956,0.23310905875913046
1,5,1.0,0.02,1.0,1.0,1.0
1,5,1.0,0.04,1.0,1.0,1.0
1,5,1.0,0.06,0.99,0.9701578304849132,1.0098421695150868
1,5,1.0,0.08,0.98,0.9520810170207759,1.007918982979224
1,5,1.0,0.1,0.99,0.9701578304849132,1.0098421695150868
1,5,1.0,0.12,0.97,0.935981273413217,1.004018726586783
1,5,1.0,0.14,0.99,0.9701578304849132,1.0098421695150868
1,5,1.0,0.16,0.97,0.935981273413217,1.004018726586783
1,5,1.0,0.18,0.99,0.9701578304849132,1.0098421695150868
1,5,1.0,0.2,0.98,0.9520810170207759,1.007918982979224
1,10,1.0,0.02,0.99,0.9701578304849132,1.0098421695150868
1,10,1.0,0.04,1.0,1.0,1.0
1,10,1.0,0.06,1.0,1.0,1.0
1,10,1.0,0.08,1.0,1.0,1.0
1,10,1.0,0.1,1.0,1.0,1.0
1,10,1.0,0.12,1.0,1.0,1.0
1,10,1.0,0.14,1.0,1.0,1.0
1,10,1.0,0.16,1.0,1.0,1.0
1,10,1.0,0.18,1.0,1.0,1.0
1,10,1.0,0.2,1.0,1.0,1.0
1,50,1.0,0.02,1.0,1.0,1.0
1,50,1.0,0.04,1.0,1.0,1.0
1,50,1.0,0.06,1.0,1.0,1.0
1,50,1.0,0.08,1.0,1.0,1.0
1,50,1.0,0.1,1.0,1.0,1.0
1,50,1.0,0.12,1.0,1.0,1.0
1,50,1.0,0.14,0.99,0.9701578304849132,1.0098421695150868
1,50,1.0,0.16,1.0,1.0,1.0
1,50,1.0,0.18,0.99,0.9701578304849132,1.0098421695150868
1,50,1.0,0.2,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.02,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.04,1.0,1.0,1.0
1,5,0.75,0.06,0.97,0.935981273413217,1.004018726586783
1,5,0.75,0.08,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.1,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.12,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.14,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.16,0.98,0.9520810170207759,1.007918982979224
1,5,0.75,0.18,0.98,0.9520810170207759,1.007918982979224
1,5,0.75,0.2,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.02,1.0,1.0,1.0
1,10,0.75,0.04,1.0,1.0,1.0
1,10,0.75,0.06,1.0,1.0,1.0
1,10,0.75,0.08,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.1,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.12,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.14,0.98,0.9520810170207759,1.007918982979224
1,10,0.75,0.16,1.0,1.0,1.0
1,10,0.75,0.18,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.2,0.99,0.9701578304849132,1.0098421695150868
1,50,0.75,0.02,0.99,0.9701578304849132,1.0098421695150868
1,50,0.75,0.04,1.0,1.0,1.0
1,50,0.75,0.06,0.99,0.9701578304849132,1.0098421695150868
1,50,0.75,0.08,1.0,1.0,1.0
1,50,0.75,0.1,1.0,1.0,1.0
1,50,0.75,0.12,1.0,1.0,1.0
1,50,0.75,0.14,1.0,1.0,1.0
1,50,0.75,0.16,1.0,1.0,1.0
1,50,0.75,0.18,1.0,1.0,1.0
1,50,0.75,0.2,1.0,1.0,1.0
1,5,0.5,0.02,0.91,0.852929259298055,0.9670707407019451
1,5,0.5,0.04,0.93,0.8791182485051084,0.9808817514948917
1,5,0.5,0.06,0.94,0.8926400636260718,0.987359936373928
1,5,0.5,0.08,0.93,0.8791182485051084,0.9808817514948917
1,5,0.5,0.1,0.88,0.815195745730973,0.944804254269027
1,5,0.5,0.12,0.92,0.8658983556118984,0.9741016443881017
1,5,0.5,0.14,0.84,0.7668909412408695,0.9131090587591304
1,5,0.5,0.16,0.9,0.8401736079016626,0.9598263920983374
1,5,0.5,0.18,0.87,0.8029339295620354,0.9370660704379646
1,5,0.5,0.2,0.85,0.7787923504486303,0.9212076495513697
1,10,0.5,0.02,0.83,0.7550908161897045,0.9049091838102954
1,10,0.5,0.04,0.88,0.815195745730973,0.944804254269027
1,10,0.5,0.06,0.85,0.7787923504486303,0.9212076495513697
1,10,0.5,0.08,0.87,0.8029339295620354,0.9370660704379646
1,10,0.5,0.1,0.87,0.8029339295620354,0.9370660704379646
1,10,0.5,0.12,0.87,0.8029339295620354,0.9370660704379646
1,10,0.5,0.14,0.83,0.7550908161897045,0.9049091838102954
1,10,0.5,0.16,0.86,0.7908033926765285,0.9291966073234714
1,10,0.5,0.18,0.81,0.7317668408060122,0.8882331591939879
1,10,0.5,0.2,0.9,0.8401736079016626,0.9598263920983374
1,50,0.5,0.02,1.0,1.0,1.0
1,50,0.5,0.04,1.0,1.0,1.0
1,50,0.5,0.06,1.0,1.0,1.0
1,50,0.5,0.08,1.0,1.0,1.0
1,50,0.5,0.1,1.0,1.0,1.0
1,50,0.5,0.12,0.99,0.9701578304849132,1.0098421695150868
1,50,0.5,0.14,1.0,1.0,1.0
1,50,0.5,0.16,1.0,1.0,1.0
1,50,0.5,0.18,1.0,1.0,1.0
1,50,0.5,0.2,1.0,1.0,1.0
1,5,0.25,0.02,0.58,0.4815739174219005,0.6784260825780994
1,5,0.25,0.04,0.49,0.3903092906280824,0.5896907093719176
1,5,0.25,0.06,0.41,0.31191795947468715,0.5080820405253128
1,5,0.25,0.08,0.39,0.2927322702903188,0.48726772970968124
1,5,0.25,0.1,0.38,0.2832036009440236,0.4767963990559764
1,5,0.25,0.12,0.47,0.3704689875017368,0.5695310124982632
1,5,0.25,0.14,0.52,0.4203691469585294,0.6196308530414707
1,5,0.25,0.16,0.35,0.25488209883009155,0.4451179011699084
1,5,0.25,0.18,0.47,0.3704689875017368,0.5695310124982632
1,5,0.25,0.2,0.41,0.31191795947468715,0.5080820405253128
1,10,0.25,0.02,0.45,0.3507891524245659,0.5492108475754341
1,10,0.25,0.04,0.52,0.4203691469585294,0.6196308530414707
1,10,0.25,0.06,0.48,0.38036914695852936,0.5796308530414707
1,10,0.25,0.08,0.51,0.4103092906280824,0.6096907093719176
1,10,0.25,0.1,0.6,0.5023039108049319,0.6976960891950681
1,10,0.25,0.12,0.51,0.41030929062808247,0.6096907093719175
1,10,0.25,0.14,0.52,0.4203691469585294,0.6196308530414707
1,10,0.25,0.16,0.5,0.400289346502771,0.599710653497229
1,10,0.25,0.18,0.46,0.3606089327527314,0.5593910672472686
1,10,0.25,0.2,0.52,0.4203691469585294,0.6196308530414707
1,50,0.25,0.02,0.94,0.8926400636260718,0.987359936373928
1,50,0.25,0.04,0.89,0.8276031157252007,0.9523968842747993
1,50,0.25,0.06,0.93,0.8791182485051084,0.9808817514948917
1,50,0.25,0.08,0.91,0.852929259298055,0.9670707407019451
1,50,0.25,0.1,0.92,0.8658983556118984,0.9741016443881017
1,50,0.25,0.12,0.93,0.8791182485051084,0.9808817514948917
1,50,0.25,0.14,0.91,0.852929259298055,0.9670707407019451
1,50,0.25,0.16,0.86,0.7908033926765285,0.9291966073234714
1,50,0.25,0.18,0.92,0.8658983556118984,0.9741016443881017
1,50,0.25,0.2,0.91,0.852929259298055,0.9670707407019451
0,5,1.0,0.02,1.0,1.0,1.0
0,5,1.0,0.04,1.0,1.0,1.0
0,5,1.0,0.06,1.0,1.0,1.0
0,5,1.0,0.08,1.0,1.0,1.0
0,5,1.0,0.1,1.0,1.0,1.0
0,5,1.0,0.12,1.0,1.0,1.0
0,5,1.0,0.14,1.0,1.0,1.0
0,5,1.0,0.16,1.0,1.0,1.0
0,5,1.0,0.18,1.0,1.0,1.0
0,5,1.0,0.2,1.0,1.0,1.0
0,10,1.0,0.02,1.0,1.0,1.0
0,10,1.0,0.04,1.0,1.0,1.0
0,10,1.0,0.06,1.0,1.0,1.0
0,10,1.0,0.08,1.0,1.0,1.0
0,10,1.0,0.1,1.0,1.0,1.0
0,10,1.0,0.12,1.0,1.0,1.0
0,10,1.0,0.14,1.0,1.0,1.0
0,10,1.0,0.16,1.0,1.0,1.0
0,10,1.0,0.18,1.0,1.0,1.0
0,10,1.0,0.2,1.0,1.0,1.0
0,50,1.0,0.02,1.0,1.0,1.0
0,50,1.0,0.04,1.0,1.0,1.0
0,50,1.0,0.06,1.0,1.0,1.0
0,50,1.0,0.08,1.0,1.0,1.0
0,50,1.0,0.1,1.0,1.0,1.0
0,50,1.0,0.12,1.0,1.0,1.0
0,50,1.0,0.14,1.0,1.0,1.0
0,50,1.0,0.16,1.0,1.0,1.0
0,50,1.0,0.18,1.0,1.0,1.0
0,50,1.0,0.2,1.0,1.0,1.0
0,5,0.75,0.02,1.0,1.0,1.0
0,5,0.75,0.04,1.0,1.0,1.0
0,5,0.75,0.06,1.0,1.0,1.0
0,5,0.75,0.08,1.0,1.0,1.0
0,5,0.75,0.1,1.0,1.0,1.0
0,5,0.75,0.12,1.0,1.0,1.0
0,5,0.75,0.14,1.0,1.0,1.0
0,5,0.75,0.16,1.0,1.0,1.0
0,5,0.75,0.18,1.0,1.0,1.0
0,5,0.75,0.2,1.0,1.0,1.0
0,10,0.75,0.02,1.0,1.0,1.0
0,10,0.75,0.04,1.0,1.0,1.0
0,10,0.75,0.06,1.0,1.0,1.0
0,10,0.75,0.08,1.0,1.0,1.0
0,10,0.75,0.1,1.0,1.0,1.0
0,10,0.75,0.12,1.0,1.0,1.0
0,10,0.75,0.14,1.0,1.0,1.0
0,10,0.75,0.16,1.0,1.0,1.0
0,10,0.75,0.18,1.0,1.0,1.0
0,10,0.75,0.2,1.0,1.0,1.0
0,50,0.75,0.02,1.0,1.0,1.0
0,50,0.75,0.04,1.0,1.0,1.0
0,50,0.75,0.06,1.0,1.0,1.0
0,50,0.75,0.08,1.0,1.0,1.0
0,50,0.75,0.1,1.0,1.0,1.0
0,50,0.75,0.12,1.0,1.0,1.0
0,50,0.75,0.14,1.0,1.0,1.0
0,50,0.75,0.16,1.0,1.0,1.0
0,50,0.75,0.18,1.0,1.0,1.0
0,50,0.75,0.2,1.0,1.0,1.0
0,5,0.5,0.02,1.0,1.0,1.0
0,5,0.5,0.04,1.0,1.0,1.0
0,5,0.5,0.06,1.0,1.0,1.0
0,5,0.5,0.08,0.99,0.9701578304849132,1.0098421695150868
0,5,0.5,0.1,0.99,0.9701578304849132,1.0098421695150868
0,5,0.5,0.12,0.99,0.9701578304849132,1.0098421695150868
0,5,0.5,0.14,0.99,0.9701578304849132,1.0098421695150868
0,5,0.5,0.16,0.97,0.935981273413217,1.004018726586783
0,5,0.5,0.18,0.99,0.9701578304849132,1.0098421695150868
0,5,0.5,0.2,1.0,1.0,1.0
0,10,0.5,0.02,0.97,0.935981273413217,1.004018726586783
0,10,0.5,0.04,1.0,1.0,1.0
0,10,0.5,0.06,0.99,0.9701578304849132,1.0098421695150868
0,10,0.5,0.08,0.99,0.9701578304849132,1.0098421695150868
0,10,0.5,0.1,0.97,0.935981273413217,1.004018726586783
0,10,0.5,0.12,1.0,1.0,1.0
0,10,0.5,0.14,0.99,0.9701578304849132,1.0098421695150868
0,10,0.5,0.16,0.99,0.9701578304849132,1.0098421695150868
0,10,0.5,0.18,1.0,1.0,1.0
0,10,0.5,0.2,0.98,0.9520810170207759,1.007918982979224
0,50,0.5,0.02,0.88,0.815195745730973,0.944804254269027
0,50,0.5,0.04,0.9,0.8401736079016626,0.9598263920983374
0,50,0.5,0.06,0.89,0.8276031157252007,0.9523968842747993
0,50,0.5,0.08,0.91,0.852929259298055,0.9670707407019451
0,50,0.5,0.1,0.87,0.8029339295620354,0.9370660704379646
0,50,0.5,0.12,0.89,0.8276031157252007,0.9523968842747993
0,50,0.5,0.14,0.91,0.852929259298055,0.9670707407019451
0,50,0.5,0.16,0.85,0.7787923504486303,0.9212076495513697
0,50,0.5,0.18,0.89,0.8276031157252007,0.9523968842747993
0,50,0.5,0.2,0.92,0.8658983556118984,0.9741016443881017
0,5,0.25,0.02,0.68,0.5869747161686512,0.7730252838313489
0,5,0.25,0.04,0.77,0.6860770311790257,0.8539229688209743
0,5,0.25,0.06,0.67,0.5762295652468497,0.7637704347531504
0,5,0.25,0.08,0.72,0.6304600552324886,0.8095399447675113
0,5,0.25,0.1,0.75,0.663648041043452,0.836351958956548
0,5,0.25,0.12,0.71,0.6195101784894703,0.8004898215105296
0,5,0.25,0.14,0.67,0.5762295652468495,0.7637704347531505
0,5,0.25,0.16,0.73,0.6414650247111697,0.8185349752888302
0,5,0.25,0.18,0.78,0.6973904607296008,0.8626095392703993
0,5,0.25,0.2,0.72,0.6304600552324887,0.8095399447675112
0,10,0.25,0.02,0.69,0.5977689929661693,0.7822310070338306
0,10,0.25,0.04,0.64,0.5442777726426602,0.7357222273573398
0,10,0.25,0.06,0.68,0.5869747161686512,0.7730252838313489
0,10,0.25,0.08,0.78,0.6973904607296008,0.8626095392703993
0,10,0.25,0.1,0.72,0.6304600552324886,0.8095399447675113
0,10,0.25,0.12,0.66,0.5655323776939951,0.754467622306005
0,10,0.25,0.14,0.72,0.6304600552324886,0.8095399447675113
0,10,0.25,0.16,0.63,0.5337185338396045,0.7262814661603955
0,10,0.25,0.18,0.71,0.6195101784894703,0.8004898215105296
0,10,0.25,0.2,0.7,0.6086136765510869,0.791386323448913
0,50,0.25,0.02,0.57,0.47127134651887564,0.6687286534811243
0,50,0.25,0.04,0.52,0.4203691469585294,0.6196308530414707
0,50,0.25,0.06,0.4,0.30230391080493196,0.4976960891950681
0,50,0.25,0.08,0.49,0.39030929062808245,0.5896907093719175
0,50,0.25,0.1,0.45,0.3507891524245659,0.5492108475754341
0,50,0.25,0.12,0.61,0.5127322702903188,0.7072677297096812
0,50,0.25,0.14,0.51,0.41030929062808247,0.6096907093719175
0,50,0.25,0.16,0.5,0.400289346502771,0.599710653497229
0,50,0.25,0.18,0.47,0.3704689875017368,0.5695310124982632
0,50,0.25,0.2,0.54,0.4406089327527315,0.6393910672472686
1,5,1.0,0.02,0.98,0.9520810170207759,1.007918982979224
1,5,1.0,0.04,1.0,1.0,1.0
1,5,1.0,0.06,0.98,0.9520810170207759,1.007918982979224
1,5,1.0,0.08,0.96,0.9209215643219727,0.9990784356780272
1,5,1.0,0.1,0.97,0.935981273413217,1.004018726586783
1,5,1.0,0.12,0.98,0.9520810170207759,1.007918982979224
1,5,1.0,0.14,0.98,0.9520810170207759,1.007918982979224
1,5,1.0,0.16,0.99,0.9701578304849132,1.0098421695150868
1,5,1.0,0.18,0.97,0.935981273413217,1.004018726586783
1,5,1.0,0.2,0.98,0.9520810170207759,1.007918982979224
1,10,1.0,0.02,0.98,0.9520810170207759,1.007918982979224
1,10,1.0,0.04,0.99,0.9701578304849132,1.0098421695150868
1,10,1.0,0.06,0.99,0.9701578304849132,1.0098421695150868
1,10,1.0,0.08,1.0,1.0,1.0
1,10,1.0,0.1,0.98,0.9520810170207759,1.007918982979224
1,10,1.0,0.12,1.0,1.0,1.0
1,10,1.0,0.14,0.99,0.9701578304849132,1.0098421695150868
1,10,1.0,0.16,0.98,0.9520810170207759,1.007918982979224
1,10,1.0,0.18,0.99,0.9701578304849132,1.0098421695150868
1,10,1.0,0.2,1.0,1.0,1.0
1,50,1.0,0.02,1.0,1.0,1.0
1,50,1.0,0.04,1.0,1.0,1.0
1,50,1.0,0.06,0.99,0.9701578304849132,1.0098421695150868
1,50,1.0,0.08,1.0,1.0,1.0
1,50,1.0,0.1,1.0,1.0,1.0
1,50,1.0,0.12,0.99,0.9701578304849132,1.0098421695150868
1,50,1.0,0.14,1.0,1.0,1.0
1,50,1.0,0.16,1.0,1.0,1.0
1,50,1.0,0.18,1.0,1.0,1.0
1,50,1.0,0.2,1.0,1.0,1.0
1,5,0.75,0.02,0.97,0.935981273413217,1.004018726586783
1,5,0.75,0.04,1.0,1.0,1.0
1,5,0.75,0.06,0.94,0.8926400636260718,0.987359936373928
1,5,0.75,0.08,1.0,1.0,1.0
1,5,0.75,0.1,0.97,0.935981273413217,1.004018726586783
1,5,0.75,0.12,0.98,0.9520810170207759,1.007918982979224
1,5,0.75,0.14,0.98,0.9520810170207759,1.007918982979224
1,5,0.75,0.16,0.97,0.935981273413217,1.004018726586783
1,5,0.75,0.18,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.2,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.02,1.0,1.0,1.0
1,10,0.75,0.04,1.0,1.0,1.0
1,10,0.75,0.06,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.08,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.1,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.12,1.0,1.0,1.0
1,10,0.75,0.14,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.16,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.18,1.0,1.0,1.0
1,10,0.75,0.2,1.0,1.0,1.0
1,50,0.75,0.02,1.0,1.0,1.0
1,50,0.75,0.04,1.0,1.0,1.0
1,50,0.75,0.06,1.0,1.0,1.0
1,50,0.75,0.08,1.0,1.0,1.0
1,50,0.75,0.1,1.0,1.0,1.0
1,50,0.75,0.12,1.0,1.0,1.0
1,50,0.75,0.14,1.0,1.0,1.0
1,50,0.75,0.16,1.0,1.0,1.0
1,50,0.75,0.18,1.0,1.0,1.0
1,50,0.75,0.2,1.0,1.0,1.0
1,5,0.5,0.02,0.84,0.7668909412408695,0.9131090587591304
1,5,0.5,0.04,0.75,0.663648041043452,0.836351958956548
1,5,0.5,0.06,0.84,0.7668909412408695,0.9131090587591304
1,5,0.5,0.08,0.86,0.7908033926765285,0.9291966073234714
1,5,0.5,0.1,0.73,0.6414650247111697,0.8185349752888302
1,5,0.5,0.12,0.8,0.7202314772022168,0.8797685227977833
1,5,0.5,0.14,0.84,0.7668909412408695,0.9131090587591304
1,5,0.5,0.16,0.85,0.7787923504486303,0.9212076495513697
1,5,0.5,0.18,0.8,0.7202314772022168,0.8797685227977833
1,5,0.5,0.2,0.84,0.7668909412408695,0.9131090587591304
1,10,0.5,0.02,0.8,0.7202314772022168,0.8797685227977833
1,10,0.5,0.04,0.82,0.7433848357433949,0.896615164256605
1,10,0.5,0.06,0.86,0.7908033926765285,0.9291966073234714
1,10,0.5,0.08,0.91,0.852929259298055,0.9670707407019451
1,10,0.5,0.1,0.82,0.7433848357433949,0.896615164256605
1,10,0.5,0.12,0.84,0.7668909412408695,0.9131090587591304
1,10,0.5,0.14,0.82,0.7433848357433949,0.896615164256605
1,10,0.5,0.16,0.83,0.7550908161897045,0.9049091838102954
1,10,0.5,0.18,0.84,0.7668909412408695,0.9131090587591304
1,10,0.5,0.2,0.78,0.6973904607296008,0.8626095392703993
1,50,0.5,0.02,1.0,1.0,1.0
1,50,0.5,0.04,1.0,1.0,1.0
1,50,0.5,0.06,1.0,1.0,1.0
1,50,0.5,0.08,1.0,1.0,1.0
1,50,0.5,0.1,1.0,1.0,1.0
1,50,0.5,0.12,1.0,1.0,1.0
1,50,0.5,0.14,1.0,1.0,1.0
1,50,0.5,0.16,0.99,0.9701578304849132,1.0098421695150868
1,50,0.5,0.18,0.99,0.9701578304849132,1.0098421695150868
1,50,0.5,0.2,1.0,1.0,1.0
1,5,0.25,0.02,0.04,0.0009215643219727745,0.07907843567802722
1,5,0.25,0.04,0.08,0.025898355611898335,0.13410164438810168
1,5,0.25,0.06,0.07,0.01911824850510844,0.12088175149489158
1,5,0.25,0.08,0.07,0.019118248505108452,0.12088175149489155
1,5,0.25,0.1,0.09,0.03292925929805492,0.14707074070194506
1,5,0.25,0.12,0.07,0.01911824850510844,0.12088175149489158
1,5,0.25,0.14,0.06,0.012640063626071951,0.10735993637392804
1,5,0.25,0.16,0.1,0.04017360790166259,0.15982639209833743
1,5,0.25,0.18,0.09,0.03292925929805492,0.14707074070194506
1,5,0.25,0.2,0.09,0.03292925929805494,0.14707074070194506
1,10,0.25,0.02,0.04,0.0009215643219727815,0.07907843567802722
1,10,0.25,0.04,0.02,-0.00791898297922412,0.04791898297922412
1,10,0.25,0.06,0.01,-0.009842169515086823,0.029842169515086822
1,10,0.25,0.08,0.02,-0.00791898297922412,0.04791898297922412
1,10,0.25,0.1,0.03,-0.0040187265867829974,0.064018726586783
1,10,0.25,0.12,0.03,-0.0040187265867829974,0.064018726586783
1,10,0.25,0.14,0.04,0.0009215643219727815,0.07907843567802722
1,10,0.25,0.16,0.02,-0.00791898297922412,0.04791898297922412
1,10,0.25,0.18,0.01,-0.009842169515086823,0.029842169515086822
1,10,0.25,0.2,0.0,0.0,0.0
1,50,0.25,0.02,0.99,0.9701578304849132,1.0098421695150868
1,50,0.25,0.04,0.97,0.935981273413217,1.004018726586783
1,50,0.25,0.06,0.98,0.9520810170207759,1.007918982979224
1,50,0.25,0.08,1.0,1.0,1.0
1,50,0.25,0.1,0.99,0.9701578304849132,1.0098421695150868
1,50,0.25,0.12,0.99,0.9701578304849132,1.0098421695150868
1,50,0.25,0.14,0.98,0.9520810170207759,1.007918982979224
1,50,0.25,0.16,0.98,0.9520810170207759,1.007918982979224
1,50,0.25,0.18,0.98,0.9520810170207759,1.007918982979224
1,50,0.25,0.2,1.0,1.0,1.0
0,5,1.0,0.02,1.0,1.0,1.0
0,5,1.0,0.04,1.0,1.0,1.0
0,5,1.0,0.06,1.0,1.0,1.0
0,5,1.0,0.08,1.0,1.0,1.0
0,5,1.0,0.1,1.0,1.0,1.0
0,5,1.0,0.12,1.0,1.0,1.0
0,5,1.0,0.14,1.0,1.0,1.0
0,5,1.0,0.16,1.0,1.0,1.0
0,5,1.0,0.18,1.0,1.0,1.0
0,5,1.0,0.2,1.0,1.0,1.0
0,10,1.0,0.02,1.0,1.0,1.0
0,10,1.0,0.04,1.0,1.0,1.0
0,10,1.0,0.06,1.0,1.0,1.0
0,10,1.0,0.08,1.0,1.0,1.0
0,10,1.0,0.1,1.0,1.0,1.0
0,10,1.0,0.12,1.0,1.0,1.0
0,10,1.0,0.14,1.0,1.0,1.0
0,10,1.0,0.16,1.0,1.0,1.0
0,10,1.0,0.18,1.0,1.0,1.0
0,10,1.0,0.2,1.0,1.0,1.0
0,50,1.0,0.02,1.0,1.0,1.0
0,50,1.0,0.04,1.0,1.0,1.0
0,50,1.0,0.06,1.0,1.0,1.0
0,50,1.0,0.08,1.0,1.0,1.0
0,50,1.0,0.1,1.0,1.0,1.0
0,50,1.0,0.12,1.0,1.0,1.0
0,50,1.0,0.14,1.0,1.0,1.0
0,50,1.0,0.16,1.0,1.0,1.0
0,50,1.0,0.18,1.0,1.0,1.0
0,50,1.0,0.2,1.0,1.0,1.0
0,5,0.75,0.02,1.0,1.0,1.0
0,5,0.75,0.04,1.0,1.0,1.0
0,5,0.75,0.06,1.0,1.0,1.0
0,5,0.75,0.08,1.0,1.0,1.0
0,5,0.75,0.1,1.0,1.0,1.0
0,5,0.75,0.12,1.0,1.0,1.0
0,5,0.75,0.14,1.0,1.0,1.0
0,5,0.75,0.16,1.0,1.0,1.0
0,5,0.75,0.18,1.0,1.0,1.0
0,5,0.75,0.2,1.0,1.0,1.0
0,10,0.75,0.02,1.0,1.0,1.0
0,10,0.75,0.04,1.0,1.0,1.0
0,10,0.75,0.06,1.0,1.0,1.0
0,10,0.75,0.08,1.0,1.0,1.0
0,10,0.75,0.1,1.0,1.0,1.0
0,10,0.75,0.12,1.0,1.0,1.0
0,10,0.75,0.14,1.0,1.0,1.0
0,10,0.75,0.16,1.0,1.0,1.0
0,10,0.75,0.18,1.0,1.0,1.0
0,10,0.75,0.2,1.0,1.0,1.0
0,50,0.75,0.02,1.0,1.0,1.0
0,50,0.75,0.04,1.0,1.0,1.0
0,50,0.75,0.06,1.0,1.0,1.0
0,50,0.75,0.08,1.0,1.0,1.0
0,50,0.75,0.1,1.0,1.0,1.0
0,50,0.75,0.12,1.0,1.0,1.0
0,50,0.75,0.14,1.0,1.0,1.0
0,50,0.75,0.16,1.0,1.0,1.0
0,50,0.75,0.18,1.0,1.0,1.0
0,50,0.75,0.2,1.0,1.0,1.0
0,5,0.5,0.02,0.99,0.9701578304849132,1.0098421695150868
0,5,0.5,0.04,0.98,0.9520810170207759,1.007918982979224
0,5,0.5,0.06,0.96,0.9209215643219727,0.9990784356780272
0,5,0.5,0.08,0.98,0.9520810170207759,1.007918982979224
0,5,0.5,0.1,0.99,0.9701578304849132,1.0098421695150868
0,5,0.5,0.12,0.98,0.9520810170207759,1.007918982979224
0,5,0.5,0.14,0.98,0.9520810170207759,1.007918982979224
0,5,0.5,0.16,0.96,0.9209215643219727,0.9990784356780272
0,5,0.5,0.18,0.99,0.9701578304849132,1.0098421695150868
0,5,0.5,0.2,0.98,0.9520810170207759,1.007918982979224
0,10,0.5,0.02,0.96,0.9209215643219727,0.9990784356780272
0,10,0.5,0.04,0.98,0.9520810170207759,1.007918982979224
0,10,0.5,0.06,0.99,0.9701578304849132,1.0098421695150868
0,10,0.5,0.08,0.98,0.9520810170207759,1.007918982979224
0,10,0.5,0.1,0.97,0.935981273413217,1.004018726586783
0,10,0.5,0.12,0.96,0.9209215643219727,0.9990784356780272
0,10,0.5,0.14,0.99,0.9701578304849132,1.0098421695150868
0,10,0.5,0.16,0.94,0.8926400636260718,0.987359936373928
0,10,0.5,0.18,0.97,0.935981273413217,1.004018726586783
0,10,0.5,0.2,0.98,0.9520810170207759,1.007918982979224
0,50,0.5,0.02,0.95,0.9065371337811178,0.9934628662188821
0,50,0.5,0.04,0.88,0.815195745730973,0.944804254269027
0,50,0.5,0.06,0.9,0.8401736079016626,0.9598263920983374
0,50,0.5,0.08,0.86,0.7908033926765285,0.9291966073234714
0,50,0.5,0.1,0.92,0.8658983556118984,0.9741016443881017
0,50,0.5,0.12,0.9,0.8401736079016626,0.9598263920983374
0,50,0.5,0.14,0.92,0.8658983556118984,0.9741016443881017
0,50,0.5,0.16,0.89,0.8276031157252007,0.9523968842747993
0,50,0.5,0.18,0.95,0.9065371337811178,0.9934628662188821
0,50,0.5,0.2,0.89,0.8276031157252007,0.9523968842747993
0,5,0.25,0.02,0.1,0.04017360790166259,0.15982639209833743
0,5,0.25,0.04,0.13,0.06293392956203535,0.19706607043796465
0,5,0.25,0.06,0.1,0.04017360790166259,0.15982639209833743
0,5,0.25,0.08,0.15,0.07879235044863031,0.22120764955136968
0,5,0.25,0.1,0.12,0.055195745730972995,0.184804254269027
0,5,0.25,0.12,0.12,0.05519574573097301,0.18480425426902697
0,5,0.25,0.14,0.17,0.09509081618970464,0.2449091838102954
0,5,0.25,0.16,0.16,0.08689094124086957,0.23310905875913043
